program,workstream,tool_id,capex_category,vendor,fiscal_month,planned_spend_usd,actual_spend_usd,forecast_spend_usd,po_date,install_date_planned,install_date_actual,status
Orion-Ramp,Facilities,T-OR-06,Tooling,VendorD,2024-01,133914.0,94706.12,116270.45,2024-01-12,2024-04-19,2024-05-02,Delayed
Orion-Ramp,Facilities,T-OR-06,SpareParts,VendorD,2024-02,206208.0,195698.64,201478.79,2024-02-05,2024-05-13,2024-06-16,Installed
Orion-Ramp,Facilities,T-OR-06,Fixtures,VendorD,2024-02,94395.0,109187.22,101051.5,2024-02-16,2024-03-12,2024-03-18,Installed
Orion-Ramp,Facilities,T-OR-06,TestEquipment,VendorD,2024-02,91155.0,81215.12,86682.05,2024-02-22,2024-05-18,,Planned
Orion-Ramp,Facilities,T-OR-06,SpareParts,VendorD,2024-03,199236.0,170151.06,186147.78,2024-03-19,2024-04-20,2024-05-02,Delayed
Orion-Ramp,Facilities,T-OR-06,Facilities,VendorD,2024-03,112984.0,85649.95,100683.68,2024-03-20,2024-04-29,2024-05-11,Installed
Orion-Ramp,Facilities,T-OR-06,TestEquipment,VendorD,2024-03,131351.0,126815.74,129310.13,2024-03-08,2024-04-25,2024-05-21,Delayed
Orion-Ramp,Facilities,T-OR-06,Facilities,VendorD,2024-04,89729.0,68767.82,80296.47,2024-04-18,2024-08-28,,Planned
Orion-Ramp,Facilities,T-OR-06,SpareParts,VendorD,2024-04,225095.0,200598.41,214071.53,2024-04-24,2024-08-27,2024-09-03,Installed
Orion-Ramp,Facilities,T-OR-06,TestEquipment,VendorD,2024-04,136150.0,120391.88,129058.85,2024-04-17,2024-05-20,,Planned
Orion-Ramp,Facilities,T-OR-06,Tooling,VendorD,2024-05,87664.0,64388.65,77190.09,2024-05-13,2024-08-13,2024-08-09,Delayed
Orion-Ramp,Facilities,T-OR-06,Facilities,VendorD,2024-05,153756.0,162622.99,157746.14,2024-05-16,2024-09-22,,Planned
Orion-Ramp,Facilities,T-OR-06,IT/Network,VendorD,2024-05,292589.0,362654.47,324118.46,2024-05-18,2024-09-20,2024-09-12,Installed
Orion-Ramp,Facilities,T-OR-06,TestEquipment,VendorD,2024-06,160760.0,190064.15,173946.87,2024-06-02,2024-07-06,,Planned
Orion-Ramp,Facilities,T-OR-06,SpareParts,VendorD,2024-06,212702.0,184515.89,200018.25,2024-06-08,2024-06-28,,Planned
Orion-Ramp,Facilities,T-OR-06,Tooling,VendorD,2024-06,42093.0,27536.16,35542.42,2024-06-09,2024-09-16,,Planned
Orion-Ramp,Facilities,T-OR-06,Facilities,VendorD,2024-07,96907.0,84592.86,91365.64,2024-07-07,2024-08-27,2024-09-11,Installed
Orion-Ramp,Facilities,T-OR-06,Fixtures,VendorD,2024-07,119420.0,86280.21,104507.1,2024-07-06,2024-09-04,,Planned
Orion-Ramp,Facilities,T-OR-06,TestEquipment,VendorD,2024-07,184874.0,199477.62,191445.63,2024-07-06,2024-10-16,,Planned
Orion-Ramp,Facilities,T-OR-06,SpareParts,VendorD,2024-08,141992.0,169981.72,154587.37,2024-08-10,2024-12-13,2024-12-13,Installed
Orion-Ramp,Facilities,T-OR-06,TestEquipment,VendorD,2024-08,211398.0,291357.88,247379.95,2024-08-16,2024-12-01,,Planned
Orion-Ramp,Facilities,T-OR-06,Fixtures,VendorD,2024-08,258497.0,201656.8,232918.91,2024-08-17,2024-12-21,,Planned
Orion-Ramp,Facilities,T-OR-06,Tooling,VendorD,2024-09,201933.0,252094.09,224505.49,2024-09-19,2024-12-28,2024-12-19,Installed
Orion-Ramp,Facilities,T-OR-06,TestEquipment,VendorD,2024-09,108804.0,116430.86,112236.09,2024-09-22,2024-10-14,,Planned
Orion-Ramp,Facilities,T-OR-06,Fixtures,VendorD,2024-09,137781.0,155818.39,145897.82,2024-09-05,2024-10-27,,Planned
Orion-Ramp,Facilities,T-OR-06,TestEquipment,VendorD,2024-10,48363.0,45916.92,47262.26,2024-10-01,2025-02-17,2025-03-03,Installed
Orion-Ramp,Facilities,T-OR-06,Tooling,VendorD,2024-10,43235.0,45448.34,44231.0,2024-10-14,2025-02-18,2025-02-11,Installed
Orion-Ramp,Facilities,T-OR-06,IT/Network,VendorD,2024-10,27406.0,24523.57,26108.91,2024-10-17,2025-01-10,2025-02-13,Delayed
Orion-Ramp,Facilities,T-OR-06,TestEquipment,VendorD,2024-11,290548.0,175369.66,238717.75,2024-11-24,2025-02-20,,Planned
Orion-Ramp,Facilities,T-OR-06,IT/Network,VendorD,2024-11,244238.0,275029.62,258094.23,2024-11-04,2025-03-23,2025-04-09,Delayed
Orion-Ramp,Facilities,T-OR-06,Facilities,VendorD,2024-11,175833.0,172469.14,174319.26,2024-11-23,2025-01-03,,Planned
Orion-Ramp,Facilities,T-OR-06,TestEquipment,VendorD,2024-12,106997.0,118396.44,112126.75,2024-12-01,2025-04-13,2025-04-18,Installed
Orion-Ramp,Facilities,T-OR-06,Fixtures,VendorD,2024-12,136673.0,101721.93,120945.02,2024-12-11,2025-04-17,2025-05-11,Installed
Orion-Ramp,Facilities,T-OR-06,IT/Network,VendorD,2024-12,94721.0,85651.3,90639.63,2024-12-18,2025-04-27,,Planned
Orion-Ramp,Facilities,T-OR-06,Tooling,VendorD,2025-01,252265.0,298984.55,273288.8,2025-01-11,2025-02-28,,Planned
Orion-Ramp,Facilities,T-OR-06,SpareParts,VendorD,2025-01,10901.0,12247.38,11506.87,2025-01-07,2025-04-18,2025-04-15,Installed
Orion-Ramp,Facilities,T-OR-06,Fixtures,VendorD,2025-01,128782.0,128875.25,128823.96,2025-01-18,2025-04-06,,Planned
Orion-Ramp,Facilities,T-OR-06,SpareParts,VendorD,2025-02,94811.0,104168.23,99021.76,2025-02-16,2025-06-14,2025-06-02,Installed
Orion-Ramp,Facilities,T-OR-06,TestEquipment,VendorD,2025-02,276914.0,335434.98,303248.44,2025-02-08,2025-04-27,,Planned
Orion-Ramp,Facilities,T-OR-06,Tooling,VendorD,2025-02,291912.0,253942.62,274825.78,2025-02-15,2025-05-19,2025-05-07,Installed
Orion-Ramp,Facilities,T-OR-06,IT/Network,VendorD,2025-03,237265.0,222206.39,230488.63,2025-03-23,2025-06-09,2025-06-04,Installed
Orion-Ramp,Facilities,T-OR-06,SpareParts,VendorD,2025-03,190244.0,171585.91,181847.86,2025-03-15,2025-04-20,,Planned
Orion-Ramp,Facilities,T-OR-06,Facilities,VendorD,2025-03,289401.0,407220.87,342419.94,2025-03-01,2025-04-21,2025-04-27,Delayed
Orion-Ramp,Facilities,T-OR-06,SpareParts,VendorD,2025-04,251740.0,253343.5,252461.57,2025-04-03,2025-06-04,2025-06-09,Delayed
Orion-Ramp,Facilities,T-OR-06,IT/Network,VendorD,2025-04,129729.0,125938.82,128023.42,2025-04-15,2025-07-20,,Planned
Orion-Ramp,Facilities,T-OR-06,Fixtures,VendorD,2025-04,202267.0,224404.34,212228.8,2025-04-02,2025-05-03,2025-04-19,Installed
Orion-Ramp,Facilities,T-OR-06,Fixtures,VendorD,2025-05,148784.0,153575.84,150940.33,2025-05-07,2025-08-03,2025-08-03,Installed
Orion-Ramp,Facilities,T-OR-06,Facilities,VendorD,2025-05,48700.0,59809.97,53699.49,2025-05-06,2025-08-16,2025-09-05,Delayed
Orion-Ramp,Facilities,T-OR-06,IT/Network,VendorD,2025-05,34698.0,26252.65,30897.59,2025-05-16,2025-09-30,2025-11-01,Delayed
Orion-Ramp,Facilities,T-OR-06,Fixtures,VendorD,2025-06,266581.0,284016.74,274427.08,2025-06-25,2025-10-31,2025-11-18,Installed
Orion-Ramp,Facilities,T-OR-06,IT/Network,VendorD,2025-06,39776.0,41586.56,40590.75,2025-06-04,2025-08-26,2025-09-21,Delayed
Orion-Ramp,Facilities,T-OR-06,SpareParts,VendorD,2025-06,173660.0,155842.34,165642.05,2025-06-19,2025-07-21,,Planned
Orion-Ramp,Facilities,T-OR-06,Tooling,VendorD,2025-07,288348.0,290456.33,289296.75,2025-07-23,2025-10-19,2025-10-04,Installed
Orion-Ramp,Facilities,T-OR-06,SpareParts,VendorD,2025-07,154282.0,141915.69,148717.16,2025-07-13,2025-11-11,2025-10-30,Installed
Orion-Ramp,Facilities,T-OR-06,TestEquipment,VendorD,2025-07,22923.0,20426.9,21799.75,2025-07-25,2025-10-13,2025-10-01,Delayed
Orion-Ramp,Facilities,T-OR-06,TestEquipment,VendorD,2025-08,120203.0,108083.45,114749.2,2025-08-07,2025-09-24,,Planned
Orion-Ramp,Facilities,T-OR-06,Fixtures,VendorD,2025-08,83746.0,80567.82,82315.82,2025-08-09,2025-10-03,2025-11-06,Installed
Orion-Ramp,Facilities,T-OR-06,Facilities,VendorD,2025-08,78151.0,92260.74,84500.38,2025-08-09,2025-11-19,2025-12-20,Delayed
Orion-Ramp,Facilities,T-OR-06,Fixtures,VendorD,2025-09,188039.0,188273.36,188144.46,2025-09-03,2025-12-11,,Planned
Orion-Ramp,Facilities,T-OR-06,Tooling,VendorD,2025-09,253287.0,290070.19,269839.44,2025-09-22,2025-12-29,2025-12-20,Installed
Orion-Ramp,Facilities,T-OR-06,TestEquipment,VendorD,2025-09,209172.0,228926.91,218061.71,2025-09-13,2025-12-24,2026-01-23,Delayed
Orion-Ramp,Facilities,T-OR-06,Facilities,VendorD,2025-10,117144.0,131110.77,123429.05,2025-10-02,2026-02-12,2026-02-15,Installed
Orion-Ramp,Facilities,T-OR-06,Tooling,VendorD,2025-10,142376.0,150589.33,146072.0,2025-10-21,2026-01-23,2026-01-16,Installed
Orion-Ramp,Facilities,T-OR-06,TestEquipment,VendorD,2025-10,260224.0,277744.97,268108.43,2025-10-01,2025-12-27,2025-12-26,Installed
Orion-Ramp,Facilities,T-OR-06,Tooling,VendorD,2025-11,38003.0,40443.78,39101.35,2025-11-10,2025-12-25,2026-01-25,Installed
Orion-Ramp,Facilities,T-OR-06,IT/Network,VendorD,2025-11,127278.0,123910.13,125762.46,2025-11-22,2026-04-04,,Planned
Orion-Ramp,Facilities,T-OR-06,Fixtures,VendorD,2025-11,298804.0,321004.3,308794.13,2025-11-03,2026-03-01,,Planned
Orion-Ramp,Facilities,T-OR-06,SpareParts,VendorD,2025-12,228918.0,237986.15,232998.67,2025-12-09,2026-03-12,2026-03-02,Installed
Orion-Ramp,Facilities,T-OR-06,Fixtures,VendorD,2025-12,246654.0,271686.92,257918.81,2025-12-03,2026-04-06,,Planned
Orion-Ramp,Facilities,T-OR-06,TestEquipment,VendorD,2025-12,140802.0,139278.69,140116.51,2025-12-25,2026-03-04,,Planned
Orion-Ramp,Facilities,T-OR-07,TestEquipment,VendorE,2024-01,258065.0,290844.44,272815.75,2024-01-22,2024-03-02,,Planned
Orion-Ramp,Facilities,T-OR-07,Fixtures,VendorE,2024-01,36646.0,37620.03,37084.31,2024-01-05,2024-01-30,,Planned
Orion-Ramp,Facilities,T-OR-07,IT/Network,VendorE,2024-01,95682.0,80063.34,88653.6,2024-01-05,2024-04-10,,Planned
Orion-Ramp,Facilities,T-OR-07,Tooling,VendorE,2024-02,205531.0,196796.99,201600.7,2024-02-11,2024-03-23,,Planned
Orion-Ramp,Facilities,T-OR-07,TestEquipment,VendorE,2024-02,117721.0,77863.7,99785.22,2024-02-05,2024-05-17,2024-06-14,Installed
Orion-Ramp,Facilities,T-OR-07,Fixtures,VendorE,2024-02,261694.0,243108.17,253330.38,2024-02-20,2024-05-27,2024-06-12,Installed
Orion-Ramp,Facilities,T-OR-07,TestEquipment,VendorE,2024-03,76430.0,81046.26,78507.32,2024-03-19,2024-05-28,2024-06-18,Installed
Orion-Ramp,Facilities,T-OR-07,Facilities,VendorE,2024-03,208226.0,240856.83,222909.87,2024-03-21,2024-04-29,2024-05-05,Installed
Orion-Ramp,Facilities,T-OR-07,Tooling,VendorE,2024-03,13583.0,12251.65,12983.89,2024-03-02,2024-04-11,,Planned
Orion-Ramp,Facilities,T-OR-07,Fixtures,VendorE,2024-04,110045.0,106228.94,108327.77,2024-04-04,2024-07-09,,Planned
Orion-Ramp,Facilities,T-OR-07,SpareParts,VendorE,2024-04,187133.0,211700.32,198188.29,2024-04-22,2024-07-13,,Planned
Orion-Ramp,Facilities,T-OR-07,IT/Network,VendorE,2024-04,79338.0,60649.55,70928.2,2024-04-04,2024-08-13,2024-07-31,Installed
Orion-Ramp,Facilities,T-OR-07,Tooling,VendorE,2024-05,272432.0,311084.26,289825.52,2024-05-12,2024-07-11,,Planned
Orion-Ramp,Facilities,T-OR-07,IT/Network,VendorE,2024-05,243557.0,221575.19,233665.19,2024-05-18,2024-06-15,2024-05-31,Installed
Orion-Ramp,Facilities,T-OR-07,SpareParts,VendorE,2024-05,204032.0,220561.39,211470.23,2024-05-20,2024-09-11,2024-08-31,Installed
Orion-Ramp,Facilities,T-OR-07,SpareParts,VendorE,2024-06,185535.0,196928.21,190661.94,2024-06-03,2024-08-16,,Planned
Orion-Ramp,Facilities,T-OR-07,Facilities,VendorE,2024-06,126235.0,170950.75,146357.09,2024-06-22,2024-11-04,2024-12-01,Installed
Orion-Ramp,Facilities,T-OR-07,Tooling,VendorE,2024-06,214712.0,204744.09,210226.44,2024-06-15,2024-08-02,,Planned
Orion-Ramp,Facilities,T-OR-07,TestEquipment,VendorE,2024-07,201205.0,193980.63,197954.03,2024-07-11,2024-10-06,2024-11-04,Installed
Orion-Ramp,Facilities,T-OR-07,IT/Network,VendorE,2024-07,29271.0,34263.94,31517.82,2024-07-23,2024-10-20,,Planned
Orion-Ramp,Facilities,T-OR-07,SpareParts,VendorE,2024-07,56626.0,52553.22,54793.25,2024-07-15,2024-08-09,,Planned
Orion-Ramp,Facilities,T-OR-07,IT/Network,VendorE,2024-08,113151.0,101511.72,107913.32,2024-08-16,2024-12-31,2025-01-26,Installed
Orion-Ramp,Facilities,T-OR-07,Facilities,VendorE,2024-08,104314.0,89764.75,97766.84,2024-08-10,2024-10-23,,Planned
Orion-Ramp,Facilities,T-OR-07,TestEquipment,VendorE,2024-08,194368.0,214534.78,203443.05,2024-08-10,2024-09-14,,Planned
Orion-Ramp,Facilities,T-OR-07,Facilities,VendorE,2024-09,145914.0,159687.35,152112.01,2024-09-25,2025-01-18,,Planned
Orion-Ramp,Facilities,T-OR-07,IT/Network,VendorE,2024-09,178757.0,144257.25,163232.11,2024-09-20,2024-10-11,2024-11-10,Installed
Orion-Ramp,Facilities,T-OR-07,Fixtures,VendorE,2024-09,254670.0,261044.77,257538.65,2024-09-11,2024-10-05,,Planned
Orion-Ramp,Facilities,T-OR-07,TestEquipment,VendorE,2024-10,182893.0,194412.23,188076.65,2024-10-19,2025-01-18,2025-02-16,Installed
Orion-Ramp,Facilities,T-OR-07,SpareParts,VendorE,2024-10,156112.0,129295.81,144044.71,2024-10-06,2025-02-05,2025-03-10,Installed
Orion-Ramp,Facilities,T-OR-07,Facilities,VendorE,2024-10,205029.0,176618.63,192244.33,2024-10-20,2024-11-30,,Planned
Orion-Ramp,Facilities,T-OR-07,TestEquipment,VendorE,2024-11,90530.0,123672.51,105444.13,2024-11-05,2025-03-20,2025-04-01,Installed
Orion-Ramp,Facilities,T-OR-07,IT/Network,VendorE,2024-11,113587.0,97672.01,106425.26,2024-11-02,2024-11-30,2024-11-29,Installed
Orion-Ramp,Facilities,T-OR-07,SpareParts,VendorE,2024-11,99073.0,81844.61,91320.22,2024-11-16,2025-03-31,2025-04-29,Installed
Orion-Ramp,Facilities,T-OR-07,Fixtures,VendorE,2024-12,251809.0,258721.78,254919.75,2024-12-15,2025-01-12,,Planned
Orion-Ramp,Facilities,T-OR-07,Tooling,VendorE,2024-12,215488.0,218380.98,216789.84,2024-12-09,2025-03-14,2025-04-13,Installed
Orion-Ramp,Facilities,T-OR-07,IT/Network,VendorE,2024-12,92726.0,103543.19,97593.74,2024-12-02,2025-01-29,2025-02-15,Installed
Orion-Ramp,Facilities,T-OR-07,IT/Network,VendorE,2025-01,119178.0,118457.34,118853.7,2025-01-06,2025-05-16,2025-05-05,Delayed
Orion-Ramp,Facilities,T-OR-07,TestEquipment,VendorE,2025-01,211970.0,192365.56,203148.0,2025-01-16,2025-03-22,,Planned
Orion-Ramp,Facilities,T-OR-07,SpareParts,VendorE,2025-01,276423.0,257389.25,267857.81,2025-01-08,2025-05-10,2025-06-07,Installed
Orion-Ramp,Facilities,T-OR-07,Fixtures,VendorE,2025-02,107336.0,113151.63,109953.03,2025-02-17,2025-03-23,,Planned
Orion-Ramp,Facilities,T-OR-07,TestEquipment,VendorE,2025-02,128870.0,147109.6,137077.82,2025-02-21,2025-06-08,2025-05-27,Installed
Orion-Ramp,Facilities,T-OR-07,IT/Network,VendorE,2025-02,63483.0,53885.86,59164.29,2025-02-09,2025-05-09,2025-05-14,Installed
Orion-Ramp,Facilities,T-OR-07,Fixtures,VendorE,2025-03,54469.0,65933.67,59628.1,2025-03-06,2025-06-27,,Planned
Orion-Ramp,Facilities,T-OR-07,TestEquipment,VendorE,2025-03,203599.0,203724.3,203655.39,2025-03-13,2025-04-23,2025-04-15,Installed
Orion-Ramp,Facilities,T-OR-07,IT/Network,VendorE,2025-03,114424.0,83468.32,100493.94,2025-03-05,2025-06-24,2025-06-16,Installed
Orion-Ramp,Facilities,T-OR-07,Tooling,VendorE,2025-04,289188.0,310676.83,298857.98,2025-04-10,2025-08-06,2025-08-15,Installed
Orion-Ramp,Facilities,T-OR-07,SpareParts,VendorE,2025-04,211176.0,211276.51,211221.23,2025-04-12,2025-08-14,,Planned
Orion-Ramp,Facilities,T-OR-07,Fixtures,VendorE,2025-04,135489.0,123585.22,130132.3,2025-04-10,2025-05-05,2025-06-05,Installed
Orion-Ramp,Facilities,T-OR-07,Facilities,VendorE,2025-05,123599.0,123986.94,123773.57,2025-05-11,2025-06-24,2025-07-27,Delayed
Orion-Ramp,Facilities,T-OR-07,TestEquipment,VendorE,2025-05,15378.0,15729.0,15535.95,2025-05-16,2025-08-17,2025-09-08,Installed
Orion-Ramp,Facilities,T-OR-07,SpareParts,VendorE,2025-05,91800.0,93313.81,92481.21,2025-05-09,2025-08-11,2025-09-12,Installed
Orion-Ramp,Facilities,T-OR-07,Tooling,VendorE,2025-06,243150.0,219551.36,232530.61,2025-06-14,2025-07-31,,Planned
Orion-Ramp,Facilities,T-OR-07,TestEquipment,VendorE,2025-06,29798.0,32092.56,30830.55,2025-06-24,2025-09-04,2025-09-29,Delayed
Orion-Ramp,Facilities,T-OR-07,SpareParts,VendorE,2025-06,288105.0,296650.91,291950.66,2025-06-22,2025-10-20,2025-11-04,Installed
Orion-Ramp,Facilities,T-OR-07,Tooling,VendorE,2025-07,253968.0,261930.8,257551.26,2025-07-25,2025-08-14,2025-08-09,Installed
Orion-Ramp,Facilities,T-OR-07,Fixtures,VendorE,2025-07,106499.0,101495.82,104247.57,2025-07-15,2025-09-23,2025-10-21,Installed
Orion-Ramp,Facilities,T-OR-07,SpareParts,VendorE,2025-07,162242.0,146948.97,155360.14,2025-07-22,2025-12-04,2025-12-13,Installed
Orion-Ramp,Facilities,T-OR-07,SpareParts,VendorE,2025-08,84447.0,90139.01,87008.4,2025-08-06,2025-09-23,,Planned
Orion-Ramp,Facilities,T-OR-07,Facilities,VendorE,2025-08,248389.0,240744.91,244949.16,2025-08-06,2025-11-22,2025-11-10,Installed
Orion-Ramp,Facilities,T-OR-07,Tooling,VendorE,2025-08,254114.0,262450.42,257865.39,2025-08-01,2025-10-13,2025-11-15,Installed
Orion-Ramp,Facilities,T-OR-07,Tooling,VendorE,2025-09,39654.0,36271.3,38131.78,2025-09-15,2025-11-18,2025-11-09,Installed
Orion-Ramp,Facilities,T-OR-07,IT/Network,VendorE,2025-09,287893.0,320381.51,302512.83,2025-09-14,2026-01-17,,Planned
Orion-Ramp,Facilities,T-OR-07,TestEquipment,VendorE,2025-09,79505.0,81809.67,80542.1,2025-09-08,2025-12-10,,Planned
Orion-Ramp,Facilities,T-OR-07,SpareParts,VendorE,2025-10,162199.0,177390.16,169035.02,2025-10-14,2025-11-18,2025-12-11,Installed
Orion-Ramp,Facilities,T-OR-07,Fixtures,VendorE,2025-10,170006.0,192202.14,179994.26,2025-10-11,2025-12-20,,Planned
Orion-Ramp,Facilities,T-OR-07,Tooling,VendorE,2025-10,159403.0,160169.57,159747.96,2025-10-04,2026-02-15,2026-02-02,Installed
Orion-Ramp,Facilities,T-OR-07,Tooling,VendorE,2025-11,38332.0,44458.05,41088.72,2025-11-22,2026-01-21,2026-02-21,Installed
Orion-Ramp,Facilities,T-OR-07,IT/Network,VendorE,2025-11,282763.0,267788.96,276024.68,2025-11-10,2026-01-14,2026-02-03,Installed
Orion-Ramp,Facilities,T-OR-07,SpareParts,VendorE,2025-11,101681.0,105214.59,103271.12,2025-11-16,2026-02-19,2026-02-23,Installed
Orion-Ramp,Facilities,T-OR-07,Fixtures,VendorE,2025-12,271798.0,297812.05,283504.32,2025-12-13,2026-04-25,2026-05-22,Installed
Orion-Ramp,Facilities,T-OR-07,SpareParts,VendorE,2025-12,43352.0,39584.7,41656.71,2025-12-14,2026-02-12,2026-03-08,Installed
Orion-Ramp,Facilities,T-OR-07,TestEquipment,VendorE,2025-12,52019.0,50243.79,51220.15,2025-12-11,2026-03-22,,Planned
Orion-Ramp,Facilities,T-OR-08,SpareParts,VendorC,2024-01,271349.0,368841.53,315220.64,2024-01-20,2024-03-20,2024-03-14,Installed
Orion-Ramp,Facilities,T-OR-08,Fixtures,VendorC,2024-01,80047.0,59864.76,70964.99,2024-01-14,2024-04-23,2024-04-21,Installed
Orion-Ramp,Facilities,T-OR-08,Tooling,VendorC,2024-01,210516.0,110615.41,165560.73,2024-01-22,2024-03-12,2024-03-25,Installed
Orion-Ramp,Facilities,T-OR-08,Facilities,VendorC,2024-02,227562.0,253845.35,239389.51,2024-02-25,2024-05-01,2024-05-30,Installed
Orion-Ramp,Facilities,T-OR-08,IT/Network,VendorC,2024-02,208668.0,264763.39,233910.93,2024-02-20,2024-04-04,2024-03-28,Installed
Orion-Ramp,Facilities,T-OR-08,SpareParts,VendorC,2024-02,144176.0,117358.01,132107.91,2024-02-17,2024-06-20,,Planned
Orion-Ramp,Facilities,T-OR-08,Fixtures,VendorC,2024-03,203653.0,195369.17,199925.28,2024-03-20,2024-07-22,,Planned
Orion-Ramp,Facilities,T-OR-08,Facilities,VendorC,2024-03,42628.0,29083.59,36533.01,2024-03-25,2024-05-20,2024-05-14,Installed
Orion-Ramp,Facilities,T-OR-08,IT/Network,VendorC,2024-03,113804.0,143617.28,127219.97,2024-03-15,2024-05-01,2024-06-02,Installed
Orion-Ramp,Facilities,T-OR-08,TestEquipment,VendorC,2024-04,95247.0,87357.36,91696.66,2024-04-13,2024-05-15,,Planned
Orion-Ramp,Facilities,T-OR-08,Fixtures,VendorC,2024-04,101156.0,64777.21,84785.55,2024-04-05,2024-04-29,2024-05-08,Installed
Orion-Ramp,Facilities,T-OR-08,Facilities,VendorC,2024-04,13735.0,19624.76,16385.39,2024-04-05,2024-07-12,2024-07-18,Installed
Orion-Ramp,Facilities,T-OR-08,IT/Network,VendorC,2024-05,148921.0,175319.94,160800.52,2024-05-01,2024-09-05,2024-09-24,Delayed
Orion-Ramp,Facilities,T-OR-08,TestEquipment,VendorC,2024-05,264151.0,284040.03,273101.07,2024-05-18,2024-07-16,2024-08-14,Installed
Orion-Ramp,Facilities,T-OR-08,Fixtures,VendorC,2024-05,32911.0,34961.86,33833.89,2024-05-07,2024-09-02,,Planned
Orion-Ramp,Facilities,T-OR-08,IT/Network,VendorC,2024-06,255918.0,246960.04,251886.92,2024-06-04,2024-07-13,,Planned
Orion-Ramp,Facilities,T-OR-08,Facilities,VendorC,2024-06,222328.0,240991.01,230726.35,2024-06-03,2024-07-31,,Planned
Orion-Ramp,Facilities,T-OR-08,Fixtures,VendorC,2024-06,115294.0,75484.04,97379.52,2024-06-02,2024-08-27,,Planned
Orion-Ramp,Facilities,T-OR-08,Facilities,VendorC,2024-07,69143.0,64853.95,67212.93,2024-07-24,2024-08-16,2024-08-08,Installed
Orion-Ramp,Facilities,T-OR-08,SpareParts,VendorC,2024-07,227108.0,293563.69,257013.06,2024-07-24,2024-10-08,,Planned
Orion-Ramp,Facilities,T-OR-08,Tooling,VendorC,2024-07,193056.0,227151.47,208398.96,2024-07-02,2024-08-02,2024-09-03,Installed
Orion-Ramp,Facilities,T-OR-08,Fixtures,VendorC,2024-08,298701.0,358189.69,325470.91,2024-08-16,2024-09-09,2024-10-04,Installed
Orion-Ramp,Facilities,T-OR-08,SpareParts,VendorC,2024-08,159063.0,178085.69,167623.21,2024-08-08,2024-11-28,2024-12-10,Installed
Orion-Ramp,Facilities,T-OR-08,TestEquipment,VendorC,2024-08,260745.0,323596.58,289028.21,2024-08-05,2024-11-02,,Planned
Orion-Ramp,Facilities,T-OR-08,Fixtures,VendorC,2024-09,91699.0,86071.5,89166.63,2024-09-23,2025-01-08,,Planned
Orion-Ramp,Facilities,T-OR-08,Facilities,VendorC,2024-09,81479.0,97460.58,88670.71,2024-09-15,2024-10-12,2024-11-15,Installed
Orion-Ramp,Facilities,T-OR-08,IT/Network,VendorC,2024-09,231713.0,238282.09,234669.09,2024-09-20,2024-11-21,,Planned
Orion-Ramp,Facilities,T-OR-08,TestEquipment,VendorC,2024-10,141970.0,108871.36,127075.61,2024-10-20,2024-12-15,,Planned
Orion-Ramp,Facilities,T-OR-08,Fixtures,VendorC,2024-10,97716.0,112525.99,104380.49,2024-10-04,2024-11-02,,Planned
Orion-Ramp,Facilities,T-OR-08,Facilities,VendorC,2024-10,70141.0,78924.64,74093.64,2024-10-22,2024-11-25,,Planned
Orion-Ramp,Facilities,T-OR-08,Tooling,VendorC,2024-11,266104.0,243554.5,255956.72,2024-11-11,2025-01-11,2025-01-22,Installed
Orion-Ramp,Facilities,T-OR-08,IT/Network,VendorC,2024-11,244540.0,240402.79,242678.26,2024-11-19,2025-01-30,2025-01-26,Installed
Orion-Ramp,Facilities,T-OR-08,SpareParts,VendorC,2024-11,263008.0,262043.47,262573.96,2024-11-21,2025-03-31,,Planned
Orion-Ramp,Facilities,T-OR-08,SpareParts,VendorC,2024-12,167060.0,205845.09,184513.29,2024-12-16,2025-04-19,,Planned
Orion-Ramp,Facilities,T-OR-08,Facilities,VendorC,2024-12,113169.0,87968.41,101828.73,2024-12-20,2025-03-10,,Planned
Orion-Ramp,Facilities,T-OR-08,TestEquipment,VendorC,2024-12,290557.0,297632.78,293741.1,2024-12-23,2025-01-22,,Planned
Orion-Ramp,Facilities,T-OR-08,IT/Network,VendorC,2025-01,66559.0,66192.88,66394.25,2025-01-23,2025-05-18,,Planned
Orion-Ramp,Facilities,T-OR-08,SpareParts,VendorC,2025-01,54906.0,55523.82,55184.02,2025-01-05,2025-04-05,,Planned
Orion-Ramp,Facilities,T-OR-08,Tooling,VendorC,2025-01,199351.0,237425.6,216484.57,2025-01-08,2025-04-05,2025-05-09,Installed
Orion-Ramp,Facilities,T-OR-08,Facilities,VendorC,2025-02,121763.0,122986.93,122313.77,2025-02-06,2025-03-08,2025-03-25,Delayed
Orion-Ramp,Facilities,T-OR-08,IT/Network,VendorC,2025-02,147149.0,111284.08,131009.79,2025-02-07,2025-06-03,,Planned
